datetime,Temp_C,DO_mgL,DO_perc
2022-07-01T06:00:00Z,25.34,11.17,140.55263183250088
2022-07-01T06:30:00Z,25.28,10.64,133.7358229286285
2022-07-01T07:00:00Z,25.22,10.1,126.80822386495248
2022-07-01T07:30:00Z,25.18,9.78,122.70001766999415
2022-07-01T08:00:00Z,25.12,9.08,113.79177518916644
2022-07-01T08:30:00Z,25.08,8.73,109.32476375741606
2022-07-01T09:00:00Z,25.02,8.51,106.45166258812122
2022-07-01T09:30:00Z,24.96,7.88,98.4616905727888
2022-07-01T10:00:00Z,24.88,7.21,89.95665197167168
2022-07-01T10:30:00Z,24.8,6.83,85.08929980171696
2022-07-01T11:00:00Z,24.7,6.59,81.94716401000139
2022-07-01T11:30:00Z,24.62,6.4,79.46631695120631
2022-07-01T12:00:00Z,24.58,6.33,78.53872502503545
2022-07-01T12:30:00Z,24.56,6.3,78.13743140054785
2022-07-01T13:00:00Z,24.56,6.02,74.66465667163462
2022-07-01T13:30:00Z,24.58,7.33,90.94610654557816
