datetime,Temp_C,Light_lum/ft2
2022-06-30T08:30:00Z,25.805,0
2022-06-30T09:00:00Z,25.805,0
2022-06-30T09:30:00Z,25.902,0
2022-06-30T10:00:00Z,25.902,0
2022-06-30T10:30:00Z,25.902,29
2022-06-30T11:00:00Z,25.902,120
2022-06-30T11:30:00Z,26,432
2022-06-30T12:00:00Z,26.097,464
2022-06-30T12:30:00Z,26.097,512
2022-06-30T13:00:00Z,26.488,1024
2022-06-30T13:30:00Z,26.292,1152
2022-06-30T14:00:00Z,25.902,672
2022-06-30T14:30:00Z,26.683,2432
2022-06-30T15:00:00Z,26.977,2176
2022-06-30T15:30:00Z,27.173,6400
2022-06-30T16:00:00Z,27.272,2560
2022-06-30T16:30:00Z,27.173,2944
2022-06-30T17:00:00Z,26.683,1152
2022-06-30T17:30:00Z,26.488,704
2022-06-30T18:00:00Z,26.683,896
2022-06-30T18:30:00Z,26.585,992
2022-06-30T19:00:00Z,26.585,768
2022-06-30T19:30:00Z,26.683,1344
2022-06-30T20:00:00Z,26.879,1280
2022-06-30T20:30:00Z,26.879,4352
2022-06-30T21:00:00Z,26.781,1728
2022-06-30T21:30:00Z,26.977,1536
2022-06-30T22:00:00Z,27.075,2176
2022-06-30T22:30:00Z,26.879,1280
2022-06-30T23:00:00Z,26.683,800
2022-06-30T23:30:00Z,26.781,896
2022-07-01T00:00:00Z,26.488,224
2022-07-01T00:30:00Z,26.39,200
2022-07-01T01:00:00Z,26.39,98
2022-07-01T01:30:00Z,26.292,13
2022-07-01T02:00:00Z,26.195,0
2022-07-01T02:30:00Z,26.195,0
2022-07-01T03:00:00Z,26.097,0
2022-07-01T03:30:00Z,26.097,0
2022-07-01T04:00:00Z,26.097,0
2022-07-01T04:30:00Z,26,0
2022-07-01T05:00:00Z,26,0
2022-07-01T05:30:00Z,26,0
2022-07-01T06:00:00Z,25.902,0
2022-07-01T06:30:00Z,25.902,0
2022-07-01T07:00:00Z,25.902,0
2022-07-01T07:30:00Z,25.902,0
2022-07-01T08:00:00Z,25.805,0
2022-07-01T08:30:00Z,25.805,0
2022-07-01T09:00:00Z,25.805,0
2022-07-01T09:30:00Z,25.805,0
2022-07-01T10:00:00Z,25.708,0
2022-07-01T10:30:00Z,25.708,18
2022-07-01T11:00:00Z,25.708,119
2022-07-01T11:30:00Z,25.805,368
2022-07-01T12:00:00Z,25.902,800
2022-07-01T12:30:00Z,26.097,1536
2022-07-01T13:00:00Z,26.097,1408
2022-07-01T13:30:00Z,26.292,1408
2022-07-01T14:00:00Z,26.195,1792
2022-07-01T14:30:00Z,26.39,2048
2022-07-01T15:00:00Z,26.195,1216
2022-07-01T15:30:00Z,26.292,1536
2022-07-01T16:00:00Z,26.781,2560
2022-07-01T16:30:00Z,27.37,3456
2022-07-01T17:00:00Z,27.272,2560
2022-07-01T17:30:00Z,27.075,1536
2022-07-01T18:00:00Z,27.075,1344
2022-07-01T18:30:00Z,26.879,1344
2022-07-01T19:00:00Z,26.879,1536
2022-07-01T19:30:00Z,27.272,1536
2022-07-01T20:00:00Z,26.781,992
2022-07-01T20:30:00Z,26.781,896
2022-07-01T21:00:00Z,26.683,864
2022-07-01T21:30:00Z,26.781,960
2022-07-01T22:00:00Z,26.683,576
2022-07-01T22:30:00Z,26.977,2048
2022-07-01T23:00:00Z,26.683,672
2022-07-01T23:30:00Z,26.683,1152
2022-07-02T00:00:00Z,26.585,704
2022-07-02T00:30:00Z,26.39,192
2022-07-02T01:00:00Z,26.292,216
2022-07-02T01:30:00Z,26.195,34
2022-07-02T02:00:00Z,26.195,1
2022-07-02T02:30:00Z,26.097,0
2022-07-02T03:00:00Z,26.097,0
2022-07-02T03:30:00Z,26.097,0
2022-07-02T04:00:00Z,26,0
2022-07-02T04:30:00Z,26,0
2022-07-02T05:00:00Z,25.902,0
2022-07-02T05:30:00Z,25.902,0
2022-07-02T06:00:00Z,25.805,0
2022-07-02T06:30:00Z,25.805,0
2022-07-02T07:00:00Z,25.708,0
2022-07-02T07:30:00Z,25.61,0
2022-07-02T08:00:00Z,25.61,0
2022-07-02T08:30:00Z,25.513,0
2022-07-02T09:00:00Z,25.513,0
2022-07-02T09:30:00Z,25.416,0
2022-07-02T10:00:00Z,25.416,0
2022-07-02T10:30:00Z,25.416,20
2022-07-02T11:00:00Z,25.416,136
2022-07-02T11:30:00Z,25.513,416
2022-07-02T12:00:00Z,25.513,512
2022-07-02T12:30:00Z,25.61,896
2022-07-02T13:00:00Z,25.708,1152
2022-07-02T13:30:00Z,25.902,1152
2022-07-02T14:00:00Z,26.097,800
2022-07-02T14:30:00Z,26.488,3200
2022-07-02T15:00:00Z,26.585,2688
2022-07-02T15:30:00Z,27.075,4608
2022-07-02T16:00:00Z,27.075,2816
2022-07-02T16:30:00Z,27.37,3456
2022-07-02T17:00:00Z,27.272,4352
2022-07-02T17:30:00Z,27.37,4096
2022-07-02T18:00:00Z,27.272,2944
2022-07-02T18:30:00Z,26.781,1600
2022-07-02T19:00:00Z,26.879,1536
2022-07-02T19:30:00Z,27.37,2944
2022-07-02T20:00:00Z,27.37,1536
2022-07-02T20:30:00Z,26.781,768
2022-07-02T21:00:00Z,26.879,1344
2022-07-02T21:30:00Z,26.488,384
2022-07-02T22:00:00Z,26.292,184
2022-07-02T22:30:00Z,26.195,136
2022-07-02T23:00:00Z,26.097,168
2022-07-02T23:30:00Z,26,87
2022-07-03T00:00:00Z,25.902,79
2022-07-03T00:30:00Z,25.902,91
2022-07-03T01:00:00Z,25.902,26
2022-07-03T01:30:00Z,25.902,37
2022-07-03T02:00:00Z,25.902,0
2022-07-03T02:30:00Z,25.805,0
2022-07-03T03:00:00Z,25.805,0
2022-07-03T03:30:00Z,25.805,0
2022-07-03T04:00:00Z,25.708,0
2022-07-03T04:30:00Z,25.708,0
2022-07-03T05:00:00Z,25.708,0
2022-07-03T05:30:00Z,25.61,0
2022-07-03T06:00:00Z,25.61,0
2022-07-03T06:30:00Z,25.61,0
2022-07-03T07:00:00Z,25.513,0
2022-07-03T07:30:00Z,25.513,0
2022-07-03T08:00:00Z,25.416,0
2022-07-03T08:30:00Z,25.416,0
2022-07-03T09:00:00Z,25.416,0
2022-07-03T09:30:00Z,25.319,0
2022-07-03T10:00:00Z,25.319,0
2022-07-03T10:30:00Z,25.319,25
2022-07-03T11:00:00Z,25.222,144
2022-07-03T11:30:00Z,25.416,416
2022-07-03T12:00:00Z,25.513,768
2022-07-03T12:30:00Z,25.61,1280
2022-07-03T13:00:00Z,25.902,1856
2022-07-03T13:30:00Z,26.195,2304
2022-07-03T14:00:00Z,26.585,3072
2022-07-03T14:30:00Z,26.879,3456
2022-07-03T15:00:00Z,27.272,3840
2022-07-03T15:30:00Z,27.665,3968
2022-07-03T16:00:00Z,27.764,3584
2022-07-03T16:30:00Z,28.258,3712
2022-07-03T17:00:00Z,28.258,3584
2022-07-03T17:30:00Z,28.555,4608
2022-07-03T18:00:00Z,28.456,3072
2022-07-03T18:30:00Z,28.456,1472
2022-07-03T19:00:00Z,28.655,1344
2022-07-03T19:30:00Z,28.456,1536
2022-07-03T20:00:00Z,28.357,608
2022-07-03T20:30:00Z,28.853,2176
2022-07-03T21:00:00Z,29.152,3456
2022-07-03T21:30:00Z,28.655,864
2022-07-03T22:00:00Z,28.357,704
2022-07-03T22:30:00Z,27.961,864
2022-07-03T23:00:00Z,27.567,576
2022-07-03T23:30:00Z,27.173,368
2022-07-04T00:00:00Z,27.075,416
2022-07-04T00:30:00Z,26.879,256
2022-07-04T01:00:00Z,26.683,68
2022-07-04T01:30:00Z,26.683,15
2022-07-04T02:00:00Z,26.683,0
2022-07-04T02:30:00Z,26.977,0
2022-07-04T03:00:00Z,26.977,0
2022-07-04T03:30:00Z,26.977,0
2022-07-04T04:00:00Z,26.977,0
2022-07-04T04:30:00Z,26.977,0
2022-07-04T05:00:00Z,26.879,0
2022-07-04T05:30:00Z,26.879,0
2022-07-04T06:00:00Z,26.781,0
2022-07-04T06:30:00Z,26.781,0
2022-07-04T07:00:00Z,26.683,0
2022-07-04T07:30:00Z,26.683,0
2022-07-04T08:00:00Z,26.585,0
2022-07-04T08:30:00Z,26.585,0
2022-07-04T09:00:00Z,26.488,0
2022-07-04T09:30:00Z,26.39,0
2022-07-04T10:00:00Z,26.39,0
2022-07-04T10:30:00Z,26.292,15
2022-07-04T11:00:00Z,26.292,66
2022-07-04T11:30:00Z,26.292,111
2022-07-04T12:00:00Z,26.292,208
2022-07-04T12:30:00Z,26.39,304
2022-07-04T13:00:00Z,26.39,400
2022-07-04T13:30:00Z,26.488,512
2022-07-04T14:00:00Z,26.39,368
2022-07-04T14:30:00Z,26.488,608
2022-07-04T15:00:00Z,26.488,576
2022-07-04T15:30:00Z,26.292,240
2022-07-04T16:00:00Z,26.292,240
2022-07-04T16:30:00Z,26.292,464
2022-07-04T17:00:00Z,26.292,272
2022-07-04T17:30:00Z,26.195,232
2022-07-04T18:00:00Z,26.195,256
2022-07-04T18:30:00Z,26.097,136
2022-07-04T19:00:00Z,26,30
2022-07-04T19:30:00Z,26,40
2022-07-04T20:00:00Z,26.195,464
2022-07-04T20:30:00Z,26.488,1536
2022-07-04T21:00:00Z,26.683,1152
2022-07-04T21:30:00Z,26.488,1088
2022-07-04T22:00:00Z,26.39,768
2022-07-04T22:30:00Z,26.39,448
2022-07-04T23:00:00Z,26.292,232
2022-07-04T23:30:00Z,26.195,98
2022-07-05T00:00:00Z,26.39,272
2022-07-05T00:30:00Z,26.39,248
2022-07-05T01:00:00Z,26.195,41
2022-07-05T01:30:00Z,26.195,24
2022-07-05T02:00:00Z,26.097,0
2022-07-05T02:30:00Z,26.097,0
2022-07-05T03:00:00Z,26.097,0
2022-07-05T03:30:00Z,26.097,0
2022-07-05T04:00:00Z,26,0
2022-07-05T04:30:00Z,26,0
2022-07-05T05:00:00Z,26,0
2022-07-05T05:30:00Z,26,0
2022-07-05T06:00:00Z,26,0
2022-07-05T06:30:00Z,25.902,0
2022-07-05T07:00:00Z,25.902,0
